Contig	ARG
HK_128270	Yes
HK_128273	Yes
HK_128292	Yes
HK_128295	Yes
HK_128298	Yes
HK_12830	Yes
HK_128313	Yes
HK_128327	Yes
HK_128331	Yes
HK_128333	Yes
HK_128335	Yes
HK_128337	Yes
HK_128342	Yes
HK_128346	Yes
HK_128349	Yes
HK_128364	Yes
HK_128367	Yes
HK_128375	Yes
HK_128379	Yes
HK_128381	Yes
HK_128388	Yes
HK_128391	Yes
HK_128404	Yes
HK_128405	Yes
HK_128414	Yes
HK_128417	Yes
HK_128420	Yes
HK_128427	Yes
HK_128432	Yes
HK_128433	Yes
HK_128437	Yes
HK_12844	Yes
HK_128446	Yes
HK_128449	Yes
HK_128454	Yes
HK_128459	Yes
HK_128470	Yes
HK_128471	Yes
HK_128479	Yes
HK_128482	Yes
HK_128487	Yes
HK_128496	Yes
HK_1285	Yes
HK_128500	Yes
HK_128501	Yes
HK_128504	Yes
HK_128507	Yes
HK_128514	Yes
HK_128520	Yes
HK_128526	Yes
HK_12853	Yes
HK_128534	Yes
HK_128535	Yes
HK_128550	Yes
HK_128555	Yes
HK_128561	Yes
HK_128563	Yes
HK_128575	Yes
HK_128577	Yes
HK_128580	Yes
HK_128586	Yes
HK_128587	Yes
HK_128595	Yes
HK_128616	Yes
HK_128617	Yes
HK_128621	Yes
HK_128631	Yes
HK_128634	Yes
HK_128635	Yes
HK_128641	Yes
HK_128648	Yes
HK_128650	Yes
HK_128651	Yes
HK_128658	Yes
HK_128665	Yes
HK_128666	Yes
HK_128672	Yes
HK_128675	Yes
HK_128682	Yes
HK_128688	Yes
HK_128693	Yes
HK_128695	Yes
HK_128704	Yes
HK_128705	Yes
HK_128711	Yes
HK_128712	Yes
HK_12873	Yes
HK_128738	Yes
HK_128743	Yes
HK_128745	Yes
HK_128749	Yes
HK_128752	Yes
HK_128754	Yes
HK_128760	Yes
HK_128765	Yes
HK_128767	Yes
HK_128768	Yes
HK_128776	Yes
HK_128778	Yes
HK_128779	Yes
HK_128790	Yes
HK_128794	Yes
HK_128799	Yes
HK_128801	Yes
HK_128805	Yes
HK_12881	Yes
HK_128822	Yes
HK_128833	Yes
HK_128838	Yes
HK_128841	Yes
HK_128856	Yes
HK_128857	Yes
HK_128861	Yes
HK_128863	Yes
HK_128866	Yes
HK_128871	Yes
HK_128889	Yes
HK_128897	Yes
HK_1289	Yes
HK_128900	Yes
HK_128903	Yes
HK_128912	Yes
HK_128913	Yes
HK_128915	Yes
HK_128928	Yes
HK_128929	Yes
HK_12893	Yes
HK_128938	Yes
HK_128942	Yes
HK_128944	Yes
HK_128952	Yes
HK_128954	Yes
HK_128956	Yes
HK_128960	Yes
HK_128966	Yes
HK_128971	Yes
HK_12898	Yes
HK_128987	Yes
HK_12899	Yes
HK_128990	Yes
HK_128995	Yes
HK_128996	Yes
HK_129	Yes
HK_1290	Yes
HK_129001	Yes
HK_129007	Yes
HK_129012	Yes
HK_129015	Yes
HK_129019	Yes
HK_129027	Yes
HK_12903	Yes
HK_129047	Yes
HK_129050	Yes
HK_129060	Yes
HK_129061	Yes
HK_129068	Yes
HK_129081	Yes
HK_129082	Yes
HK_129086	Yes
HK_129087	Yes
HK_129088	Yes
HK_12910	Yes
HK_129105	Yes
HK_12911	Yes
HK_129111	Yes
HK_129117	Yes
HK_129119	Yes
HK_129124	Yes
HK_129129	Yes
HK_129131	Yes
HK_129132	Yes
HK_129142	Yes
HK_129149	Yes
HK_129151	Yes
HK_129158	Yes
HK_129175	Yes
HK_12918	Yes
HK_129180	Yes
HK_129194	Yes
HK_129196	Yes
HK_129200	Yes
HK_129226	Yes
HK_129228	Yes
HK_129234	Yes
HK_129237	Yes
HK_129247	Yes
HK_12925	Yes
HK_129294	Yes
HK_1293	Yes
HK_129303	Yes
HK_129306	Yes
HK_129309	Yes
HK_129315	Yes
HK_129320	Yes
HK_129322	Yes
HK_129325	Yes
HK_129329	Yes
HK_129345	Yes
HK_129350	Yes
HK_129354	Yes
HK_129376	Yes
HK_129386	Yes
HK_12939	Yes
HK_129391	Yes
HK_129392	Yes
HK_129397	Yes
HK_1294	Yes
HK_12940	Yes
HK_129400	Yes
HK_129403	Yes
HK_129405	Yes
HK_129410	Yes
HK_12942	Yes
HK_129420	Yes
HK_129424	Yes
HK_129438	Yes
HK_129442	Yes
HK_129445	Yes
HK_129453	Yes
HK_129456	Yes
HK_129461	Yes
HK_129463	Yes
HK_129468	Yes
HK_129469	Yes
HK_129470	Yes
HK_129474	Yes
HK_129477	Yes
HK_129480	Yes
HK_129482	Yes
HK_129490	Yes
HK_129491	Yes
HK_129497	Yes
HK_129499	Yes
HK_1295	Yes
HK_129502	Yes
HK_129503	Yes
HK_129512	Yes
HK_129514	Yes
HK_12952	Yes
HK_129525	Yes
HK_129528	Yes
HK_129536	Yes
HK_129538	Yes
HK_12954	Yes
HK_129542	Yes
HK_129546	Yes
HK_129548	Yes
HK_129550	Yes
HK_12956	Yes
HK_129563	Yes
HK_129564	Yes
HK_129565	Yes
HK_129572	Yes
HK_129573	Yes
HK_129579	Yes
HK_129585	Yes
HK_129593	Yes
HK_129602	Yes
HK_129603	Yes
HK_129611	Yes
HK_129614	Yes
HK_129615	Yes
HK_129616	Yes
HK_129627	Yes
HK_129630	Yes
HK_129631	Yes
HK_129633	Yes
HK_129646	Yes
HK_129652	Yes
HK_129656	Yes
HK_129660	Yes
HK_129663	Yes
HK_129669	Yes
HK_129674	Yes
HK_129677	Yes
HK_129680	Yes
HK_129700	Yes
HK_129702	Yes
HK_129703	Yes
HK_129715	Yes
HK_129719	Yes
HK_129720	Yes
HK_129738	Yes
HK_129743	Yes
HK_129745	Yes
HK_129746	Yes
HK_129752	Yes
HK_12976	Yes
HK_129761	Yes
HK_12977	Yes
HK_129796	Yes
HK_1298	Yes
HK_129801	Yes
HK_129803	Yes
HK_129806	Yes
HK_129812	Yes
HK_129826	Yes
HK_129831	Yes
HK_129837	Yes
HK_129839	Yes
HK_129847	Yes
HK_129852	Yes
HK_129853	Yes
HK_129857	Yes
HK_129858	Yes
HK_129859	Yes
HK_12986	Yes
HK_129860	Yes
HK_129865	Yes
HK_129881	Yes
HK_129885	Yes
HK_129893	Yes
HK_129894	Yes
HK_129906	Yes
HK_129915	Yes
HK_129921	Yes
HK_129922	Yes
HK_129941	Yes
HK_129945	Yes
HK_129948	Yes
HK_129965	Yes
HK_129971	Yes
HK_129975	Yes
HK_129977	Yes
HK_129984	Yes
HK_129993	Yes
HK_1300	Yes
HK_130000	Yes
HK_130004	Yes
HK_130009	Yes
HK_13002	Yes
HK_130023	Yes
HK_130027	Yes
HK_130035	Yes
HK_130036	Yes
HK_130037	Yes
HK_130040	Yes
HK_130048	Yes
HK_130050	Yes
HK_130052	Yes
HK_130058	Yes
HK_130064	Yes
HK_130069	Yes
HK_130072	Yes
HK_130096	Yes
HK_130098	Yes
HK_130100	Yes
HK_130101	Yes
HK_130113	Yes
HK_130121	Yes
HK_130127	Yes
HK_130128	Yes
HK_130146	Yes
HK_130166	Yes
HK_130174	Yes
HK_130175	Yes
HK_130179	Yes
HK_130189	Yes
HK_13019	Yes
HK_130193	Yes
HK_130194	Yes
HK_130195	Yes
HK_13020	Yes
HK_130202	Yes
HK_130206	Yes
HK_130215	Yes
HK_130217	Yes
HK_130219	Yes
HK_130222	Yes
HK_130230	Yes
HK_130242	Yes
HK_130265	Yes
HK_130272	Yes
HK_130276	Yes
HK_130283	Yes
HK_130289	Yes
HK_130297	Yes
HK_130304	Yes
HK_130310	Yes
HK_130312	Yes
HK_130314	Yes
HK_13032	Yes
HK_130320	Yes
HK_130324	Yes
HK_130334	Yes
HK_130343	Yes
HK_130344	Yes
HK_130345	Yes
HK_130351	Yes
HK_130357	Yes
HK_130361	Yes
HK_130365	Yes
HK_130370	Yes
HK_130374	Yes
HK_130379	Yes
HK_130382	Yes
HK_130386	Yes
HK_130392	Yes
HK_1304	Yes
HK_130402	Yes
HK_130408	Yes
HK_13041	Yes
HK_130414	Yes
HK_130417	Yes
HK_13042	Yes
HK_130420	Yes
HK_130425	Yes
HK_130426	Yes
HK_130428	Yes
HK_130437	Yes
HK_130438	Yes
HK_13044	Yes
HK_130444	Yes
HK_130447	Yes
HK_130449	Yes
HK_130453	Yes
HK_130459	Yes
HK_130463	Yes
HK_130469	Yes
HK_130471	Yes
HK_13048	Yes
HK_130488	Yes
HK_130498	Yes
HK_130503	Yes
HK_130528	Yes
HK_130533	Yes
HK_130548	Yes
HK_13055	Yes
HK_130550	Yes
HK_130560	Yes
HK_130562	Yes
HK_130570	Yes
HK_130571	Yes
HK_130572	Yes
HK_130580	Yes
HK_130584	Yes
HK_130586	Yes
HK_13059	Yes
HK_130591	Yes
HK_130595	Yes
HK_130596	Yes
HK_13060	Yes
HK_130602	Yes
HK_130607	Yes
HK_130608	Yes
HK_130611	Yes
HK_130626	Yes
HK_130627	Yes
HK_13063	Yes
HK_130635	Yes
HK_130637	Yes
HK_130638	Yes
HK_130642	Yes
HK_130647	Yes
HK_130655	Yes
HK_130681	Yes
HK_130686	Yes
HK_130691	Yes
HK_130694	Yes
HK_130698	Yes
HK_130702	Yes
HK_130710	Yes
HK_130711	Yes
HK_130712	Yes
HK_130716	Yes
HK_130717	Yes
HK_130721	Yes
HK_130732	Yes
HK_130733	Yes
HK_130734	Yes
HK_130737	Yes
HK_130741	Yes
HK_130742	Yes
HK_130747	Yes
HK_130749	Yes
HK_130755	Yes
HK_130756	Yes
HK_130757	Yes
HK_130759	Yes
HK_130768	Yes
HK_130769	Yes
HK_13077	Yes
HK_130776	Yes
HK_130778	Yes
HK_130784	Yes
HK_130792	Yes
HK_130798	Yes
HK_130815	Yes
HK_130832	Yes
HK_130839	Yes
HK_130841	Yes
HK_130845	Yes
HK_130851	Yes
HK_130865	Yes
HK_130866	Yes
HK_130867	Yes
HK_130868	Yes
HK_13087	Yes
HK_130876	Yes
HK_130879	Yes
HK_130889	Yes
HK_13089	Yes
HK_1309	Yes
HK_130902	Yes
HK_130907	Yes
HK_130955	Yes
HK_130971	Yes
HK_130976	Yes
HK_130990	Yes
HK_130998	Yes
HK_130999	Yes
HK_1310	Yes
HK_13100	Yes
HK_13101	Yes
HK_131011	Yes
HK_131014	Yes
HK_131016	Yes
HK_131034	Yes
HK_131038	Yes
HK_131041	Yes
HK_131045	Yes
HK_131047	Yes
HK_131049	Yes
HK_131050	Yes
HK_131054	Yes
HK_131072	Yes
HK_131074	Yes
HK_131078	Yes
HK_131083	Yes
HK_131084	Yes
HK_13109	Yes
HK_131097	Yes
HK_131099	Yes
HK_131110	Yes
HK_131111	Yes
HK_13112	Yes
HK_131121	Yes
HK_131133	Yes
HK_131145	Yes
HK_131154	Yes
HK_131166	Yes
HK_131177	Yes
HK_131181	Yes
HK_131194	Yes
HK_131196	Yes
HK_131203	Yes
HK_131215	Yes
HK_131227	Yes
HK_131234	Yes
HK_131237	Yes
HK_131239	Yes
HK_13124	Yes
HK_131241	Yes
HK_131247	Yes
HK_131248	Yes
HK_131250	Yes
HK_131251	Yes
HK_131260	Yes
HK_131262	Yes
HK_131270	Yes
HK_131277	Yes
HK_131282	Yes
HK_131287	Yes
HK_13129	Yes
HK_131296	Yes
HK_13132	Yes
HK_131320	Yes
HK_131322	Yes
HK_131335	Yes
HK_131337	Yes
HK_131347	Yes
HK_131352	Yes
HK_131355	Yes
HK_131359	Yes
HK_13136	Yes
HK_131360	Yes
HK_131364	Yes
HK_131369	Yes
HK_131371	Yes
HK_131374	Yes
HK_131379	Yes
HK_13138	Yes
HK_131392	Yes
HK_131393	Yes
HK_13140	Yes
HK_131401	Yes
HK_131403	Yes
HK_131415	Yes
HK_13142	Yes
HK_131427	Yes
HK_131430	Yes
HK_131435	Yes
HK_131442	Yes
HK_131447	Yes
HK_131463	Yes
HK_131467	Yes
HK_131468	Yes
HK_131470	Yes
HK_131479	Yes
HK_13148	Yes
HK_131486	Yes
HK_131487	Yes
HK_131495	Yes
HK_131499	Yes
HK_13150	Yes
HK_131502	Yes
HK_131504	Yes
HK_131505	Yes
HK_131511	Yes
HK_131516	Yes
HK_131517	Yes
HK_131533	Yes
HK_131536	Yes
HK_131561	Yes
HK_131564	Yes
HK_131567	Yes
HK_131570	Yes
HK_131575	Yes
HK_131584	Yes
HK_13160	Yes
HK_131602	Yes
HK_131605	Yes
HK_131607	Yes
HK_131612	Yes
HK_131616	Yes
HK_131620	Yes
HK_131627	Yes
HK_13163	Yes
HK_131631	Yes
HK_131634	Yes
HK_131638	Yes
HK_131643	Yes
HK_131644	Yes
HK_131655	Yes
HK_131660	Yes
HK_131662	Yes
HK_131669	Yes
HK_13168	Yes
HK_131681	Yes
HK_131687	Yes
HK_131688	Yes
HK_131699	Yes
HK_131703	Yes
HK_131704	Yes
HK_131708	Yes
HK_131709	Yes
HK_13171	Yes
HK_131714	Yes
HK_131723	Yes
HK_131727	Yes
HK_131729	Yes
HK_131731	Yes
HK_131733	Yes
HK_131737	Yes
HK_131744	Yes
HK_131761	Yes
HK_131762	Yes
HK_131763	Yes
HK_131764	Yes
HK_131768	Yes
HK_131775	Yes
HK_131781	Yes
HK_131782	Yes
HK_131794	Yes
HK_131803	Yes
HK_131804	Yes
HK_13182	Yes
HK_131825	Yes
HK_131830	Yes
HK_131831	Yes
HK_131836	Yes
HK_131841	Yes
HK_131843	Yes
HK_131847	Yes
HK_131857	Yes
HK_131859	Yes
HK_131866	Yes
HK_131867	Yes
HK_131873	Yes
HK_131889	Yes
HK_13190	Yes
HK_131902	Yes
HK_131911	Yes
HK_131917	Yes
HK_131929	Yes
HK_131935	Yes
HK_131938	Yes
HK_131948	Yes
HK_13195	Yes
HK_131951	Yes
HK_131952	Yes
HK_131954	Yes
HK_131956	Yes
HK_131964	Yes
HK_131973	Yes
HK_131975	Yes
HK_131978	Yes
HK_131981	Yes
HK_131982	Yes
HK_131987	Yes
HK_131996	Yes
HK_13200	Yes
HK_132008	Yes
HK_132009	Yes
HK_132022	Yes
HK_132025	Yes
HK_132034	Yes
HK_132037	Yes
HK_132044	Yes
HK_132056	Yes
HK_13206	Yes
HK_132096	Yes
HK_132099	Yes
HK_132109	Yes
HK_132124	Yes
HK_132127	Yes
HK_13213	Yes
HK_132139	Yes
HK_132159	Yes
HK_132161	Yes
HK_132179	Yes
HK_132182	Yes
HK_132186	Yes
HK_132191	Yes
HK_132195	Yes
HK_132197	Yes
HK_132198	Yes
HK_132209	Yes
HK_132213	Yes
HK_132214	Yes
HK_13222	Yes
HK_132221	Yes
HK_132229	Yes
HK_13224	Yes
HK_132244	Yes
HK_132249	Yes
HK_13225	Yes
HK_132252	Yes
HK_132255	Yes
HK_132266	Yes
HK_132267	Yes
HK_132268	Yes
HK_132272	Yes
HK_132277	Yes
HK_132290	Yes
HK_132293	Yes
HK_132294	Yes
HK_132303	Yes
HK_132306	Yes
HK_132340	Yes
HK_132350	Yes
HK_132351	Yes
HK_132352	Yes
HK_132363	Yes
HK_132369	Yes
HK_13237	Yes
HK_132378	Yes
HK_132388	Yes
HK_132395	Yes
HK_132399	Yes
HK_13240	Yes
HK_132402	Yes
HK_13242	Yes
HK_132425	Yes
HK_132448	Yes
HK_132451	Yes
HK_13248	Yes
HK_132484	Yes
HK_132487	Yes
HK_132494	Yes
HK_132501	Yes
HK_132504	Yes
HK_132515	Yes
HK_132516	Yes
HK_132517	Yes
HK_13252	Yes
HK_132526	Yes
HK_132529	Yes
HK_13253	Yes
HK_132531	Yes
HK_132536	Yes
HK_132539	Yes
HK_132540	Yes
HK_132548	Yes
HK_132550	Yes
HK_132552	Yes
HK_132555	Yes
HK_132568	Yes
HK_132573	Yes
HK_132577	Yes
HK_132582	Yes
HK_132584	Yes
HK_132585	Yes
HK_132595	Yes
HK_132605	Yes
HK_13261	Yes
HK_132616	Yes
HK_132629	Yes
HK_13263	Yes
HK_132639	Yes
HK_132641	Yes
HK_132643	Yes
HK_132650	Yes
HK_132654	Yes
HK_132666	Yes
HK_132674	Yes
HK_132683	Yes
HK_13269	Yes
HK_132699	Yes
HK_132721	Yes
HK_132722	Yes
HK_132723	Yes
HK_132724	Yes
HK_132728	Yes
HK_132731	Yes
HK_132732	Yes
HK_132739	Yes
HK_132743	Yes
HK_132756	Yes
HK_132766	Yes
HK_132774	Yes
HK_132781	Yes
HK_132787	Yes
HK_132788	Yes
HK_132791	Yes
HK_132792	Yes
HK_132805	Yes
HK_132807	Yes
HK_132811	Yes
HK_132816	Yes
HK_132818	Yes
HK_132832	Yes
HK_132843	Yes
HK_13285	Yes
HK_132852	Yes
HK_132856	Yes
HK_132859	Yes
HK_132860	Yes
HK_132862	Yes
HK_132882	Yes
HK_132885	Yes
HK_132889	Yes
HK_132894	Yes
HK_132899	Yes
HK_132901	Yes
HK_132903	Yes
HK_132905	Yes
HK_132914	Yes
HK_132915	Yes
HK_132920	Yes
HK_132923	Yes
HK_132944	Yes
HK_132951	Yes
HK_132966	Yes
HK_132967	Yes
HK_133	Yes
HK_133003	Yes
HK_133008	Yes
HK_133015	Yes
HK_133019	Yes
HK_133025	Yes
HK_133035	Yes
HK_133037	Yes
HK_133055	Yes
HK_133056	Yes
HK_133067	Yes
HK_133069	Yes
HK_133070	Yes
HK_133073	Yes
HK_133078	Yes
HK_133082	Yes
HK_133085	Yes
HK_13309	Yes
HK_133090	Yes
HK_133092	Yes
HK_133093	Yes
HK_13310	Yes
HK_133115	Yes
HK_13312	Yes
HK_133121	Yes
HK_133135	Yes
HK_133136	Yes
HK_133142	Yes
HK_133153	Yes
HK_133162	Yes
HK_133166	Yes
HK_133168	Yes
HK_133175	Yes
HK_13318	Yes
HK_133182	Yes
HK_133184	Yes
HK_133186	Yes
HK_133190	Yes
HK_133191	Yes
HK_133194	Yes
HK_133196	Yes
HK_133199	Yes
HK_133201	Yes
HK_133202	Yes
HK_133205	Yes
HK_133206	Yes
HK_133210	Yes
HK_133214	Yes
HK_133215	Yes
HK_133216	Yes
HK_133221	Yes
HK_133222	Yes
HK_133223	Yes
HK_133224	Yes
HK_133226	Yes
HK_133231	Yes
HK_133232	Yes
HK_133238	Yes
HK_133239	Yes
HK_133241	Yes
HK_133246	Yes
HK_133250	Yes
HK_133252	Yes
HK_133254	Yes
HK_133256	Yes
HK_133259	Yes
HK_133269	Yes
HK_133280	Yes
HK_133281	Yes
HK_133293	Yes
HK_133294	Yes
HK_133296	Yes
HK_133298	Yes
HK_133305	Yes
HK_133308	Yes
HK_133322	Yes
HK_133338	Yes
HK_13334	Yes
HK_133353	Yes
HK_133372	Yes
HK_133389	Yes
HK_133391	Yes
HK_133397	Yes
HK_133408	Yes
HK_133416	Yes
HK_133418	Yes
HK_133424	Yes
HK_133430	Yes
HK_133435	Yes
HK_13344	Yes
HK_133442	Yes
HK_133459	Yes
HK_133466	Yes
HK_133475	Yes
HK_13348	Yes
HK_133484	Yes
HK_133492	Yes
HK_133497	Yes
HK_1335	Yes
HK_13350	Yes
HK_133500	Yes
HK_133504	Yes
HK_133505	Yes
HK_133507	Yes
HK_133513	Yes
HK_13352	Yes
HK_133528	Yes
HK_133532	Yes
HK_133539	Yes
HK_133542	Yes
HK_133543	Yes
HK_133544	Yes
HK_133545	Yes
HK_133547	Yes
HK_133551	Yes
HK_133553	Yes
HK_133580	Yes
HK_133581	Yes
HK_133582	Yes
HK_133583	Yes
HK_133587	Yes
HK_133593	Yes
HK_133597	Yes
HK_133603	Yes
HK_133606	Yes
HK_133608	Yes
HK_133618	Yes
HK_133626	Yes
HK_133627	Yes
HK_133628	Yes
HK_133629	Yes
HK_133635	Yes
HK_133652	Yes
HK_133653	Yes
HK_133657	Yes
HK_133672	Yes
HK_133698	Yes
HK_133701	Yes
HK_133703	Yes
HK_133707	Yes
HK_133709	Yes
HK_13371	Yes
HK_133713	Yes
HK_133734	Yes
HK_133741	Yes
HK_13375	Yes
HK_133750	Yes
HK_133766	Yes
HK_133784	Yes
HK_133785	Yes
HK_133789	Yes
HK_133797	Yes
HK_133798	Yes
HK_133799	Yes
HK_133803	Yes
HK_133821	Yes
HK_133825	Yes
HK_133833	Yes
HK_133835	Yes
HK_133843	Yes
HK_133851	Yes
HK_133854	Yes
HK_133864	Yes
HK_133869	Yes
HK_133870	Yes
HK_133879	Yes
HK_133884	Yes
HK_133887	Yes
HK_133896	Yes
HK_133897	Yes
HK_133899	Yes
HK_133902	Yes
HK_133903	Yes
HK_133909	Yes
HK_133927	Yes
HK_133928	Yes
HK_133934	Yes
HK_133939	Yes
HK_133940	Yes
HK_133943	Yes
HK_133949	Yes
HK_133954	Yes
HK_133965	Yes
HK_133972	Yes
HK_133980	Yes
HK_133990	Yes
HK_134003	Yes
HK_134008	Yes
HK_134010	Yes
HK_134012	Yes
HK_134017	Yes
HK_134025	Yes
HK_134034	Yes
HK_134037	Yes
HK_134050	Yes
HK_134052	Yes
HK_134053	Yes
HK_134058	Yes
HK_134065	Yes
HK_134085	Yes
HK_134086	Yes
HK_134087	Yes
HK_134095	Yes
HK_134097	Yes
HK_134098	Yes
HK_13410	Yes
HK_134111	Yes
HK_134115	Yes
HK_134129	Yes
HK_134132	Yes
HK_134140	Yes
HK_134141	Yes
HK_134155	Yes
HK_134158	Yes
HK_134160	Yes
HK_134164	Yes
HK_134165	Yes
HK_134181	Yes
HK_134188	Yes
HK_134198	Yes
HK_1342	Yes
HK_134200	Yes
HK_134202	Yes
HK_134214	Yes
HK_134216	Yes
HK_13422	Yes
HK_134227	Yes
HK_13423	Yes
HK_134234	Yes
HK_134263	Yes
HK_134267	Yes
HK_134275	Yes
HK_134280	Yes
HK_134281	Yes
HK_134286	Yes
HK_134288	Yes
HK_134299	Yes
HK_1343	Yes
HK_134320	Yes
HK_13433	Yes
HK_134345	Yes
HK_134346	Yes
HK_134357	Yes
HK_134358	Yes
HK_134371	Yes
HK_134373	Yes
HK_134390	Yes
HK_134391	Yes
HK_134394	Yes
HK_134395	Yes
HK_134401	Yes
HK_134405	Yes
HK_134413	Yes
HK_134418	Yes
HK_134431	Yes
HK_134435	Yes
HK_134436	Yes
HK_134448	Yes
HK_134451	Yes
HK_13446	Yes
HK_134461	Yes
HK_134465	Yes
HK_134471	Yes
HK_134474	Yes
HK_134475	Yes
HK_134481	Yes
HK_134483	Yes
HK_134490	Yes
HK_134496	Yes
HK_134498	Yes
HK_134499	Yes
HK_1345	Yes
HK_134500	Yes
HK_134510	Yes
HK_134511	Yes
HK_134512	Yes
HK_134517	Yes
HK_134519	Yes
HK_134522	Yes
HK_134523	Yes
HK_13453	Yes
HK_134534	Yes
HK_134537	Yes
HK_134540	Yes
HK_134541	Yes
HK_134543	Yes
HK_134546	Yes
HK_13455	Yes
HK_134554	Yes
HK_134555	Yes
HK_134560	Yes
HK_134563	Yes
HK_134566	Yes
HK_134568	Yes
HK_134577	Yes
HK_134584	Yes
HK_134593	Yes
HK_134597	Yes
HK_134610	Yes
HK_134633	Yes
HK_134636	Yes
HK_134637	Yes
HK_134641	Yes
HK_134643	Yes
HK_134645	Yes
HK_134646	Yes
HK_13466	Yes
HK_134677	Yes
HK_134678	Yes
HK_134688	Yes
HK_134717	Yes
HK_134726	Yes
HK_13473	Yes
HK_134734	Yes
HK_134735	Yes
HK_134748	Yes
HK_134749	Yes
HK_134750	Yes
HK_134753	Yes
HK_134756	Yes
HK_134757	Yes
HK_134765	Yes
HK_134766	Yes
HK_134778	Yes
HK_134779	Yes
HK_134785	Yes
HK_134787	Yes
HK_134791	Yes
HK_134795	Yes
HK_134813	Yes
HK_134818	Yes
HK_134822	Yes
HK_134825	Yes
HK_134828	Yes
HK_134849	Yes
HK_134851	Yes
HK_134852	Yes
HK_134853	Yes
HK_134858	Yes
HK_134859	Yes
HK_134864	Yes
HK_134882	Yes
HK_134884	Yes
HK_134886	Yes
HK_134887	Yes
HK_134890	Yes
HK_134893	Yes
HK_1349	Yes
HK_134901	Yes
HK_134909	Yes
HK_134917	Yes
HK_134921	Yes
HK_134926	Yes
HK_134931	Yes
HK_134952	Yes
HK_134972	Yes
HK_134977	Yes
HK_134979	Yes
HK_134985	Yes
HK_134986	Yes
HK_134998	Yes
HK_135005	Yes
HK_135023	Yes
HK_135035	Yes
HK_135038	Yes
HK_13505	Yes
HK_135050	Yes
HK_135065	Yes
HK_135070	Yes
HK_13508	Yes
HK_135084	Yes
HK_135087	Yes
HK_135089	Yes
HK_135091	Yes
HK_135096	Yes
HK_135107	Yes
HK_135109	Yes
HK_13511	Yes
HK_135119	Yes
HK_135122	Yes
HK_135123	Yes
HK_135130	Yes
HK_135143	Yes
HK_135148	Yes
HK_135150	Yes
HK_13516	Yes
HK_135163	Yes
HK_135178	Yes
HK_13518	Yes
HK_135183	Yes
HK_135185	Yes
HK_135200	Yes
HK_135206	Yes
HK_135212	Yes
HK_135217	Yes
HK_135220	Yes
HK_135222	Yes
HK_135224	Yes
HK_135227	Yes
HK_135228	Yes
HK_13523	Yes
HK_135231	Yes
HK_135239	Yes
HK_135259	Yes
HK_13526	Yes
HK_135262	Yes
HK_135263	Yes
HK_135269	Yes
HK_135271	Yes
HK_135294	Yes
HK_135300	Yes
HK_135304	Yes
HK_135309	Yes
HK_135312	Yes
HK_135327	Yes
HK_135332	Yes
HK_135342	Yes
HK_135356	Yes
HK_135358	Yes
HK_13536	Yes
HK_135361	Yes
HK_135369	Yes
HK_135374	Yes
HK_135378	Yes
HK_135389	Yes
HK_135396	Yes
HK_135403	Yes
HK_135417	Yes
HK_135425	Yes
HK_135442	Yes
HK_135445	Yes
HK_135455	Yes
HK_135466	Yes
HK_135469	Yes
HK_135477	Yes
HK_13548	Yes
HK_135487	Yes
HK_135488	Yes
HK_13549	Yes
HK_135496	Yes
HK_13550	Yes
HK_135500	Yes
HK_135517	Yes
HK_135530	Yes
HK_135542	Yes
HK_135554	Yes
HK_135555	Yes
HK_135562	Yes
HK_135566	Yes
HK_135570	Yes
HK_135577	Yes
HK_135589	Yes
HK_135598	Yes
HK_135599	Yes
HK_135603	Yes
HK_135607	Yes
HK_13561	Yes
HK_135615	Yes
HK_135621	Yes
HK_135624	Yes
HK_135625	Yes
HK_135642	Yes
HK_135656	Yes
HK_13566	Yes
HK_135663	Yes
HK_135664	Yes
HK_135667	Yes
HK_135676	Yes
HK_135677	Yes
HK_135684	Yes
HK_135691	Yes
HK_135699	Yes
HK_1357	Yes
HK_135701	Yes
HK_135702	Yes
HK_135704	Yes
HK_135705	Yes
HK_135713	Yes
HK_135717	Yes
HK_135721	Yes
HK_135731	Yes
HK_135736	Yes
HK_135741	Yes
HK_135744	Yes
HK_135748	Yes
HK_135755	Yes
HK_135758	Yes
HK_135763	Yes
HK_135766	Yes
HK_135768	Yes
HK_135770	Yes
HK_135790	Yes
HK_135799	Yes
HK_135805	Yes
HK_135806	Yes
HK_13581	Yes
HK_135810	Yes
HK_135812	Yes
HK_135813	Yes
HK_13583	Yes
HK_135841	Yes
HK_135842	Yes
HK_135843	Yes
HK_135849	Yes
HK_135852	Yes
HK_135854	Yes
HK_135857	Yes
HK_135858	Yes
HK_135874	Yes
HK_135877	Yes
HK_135878	Yes
HK_135883	Yes
HK_135886	Yes
HK_135888	Yes
HK_135900	Yes
HK_135901	Yes
HK_135913	Yes
HK_13592	Yes
HK_135921	Yes
HK_135923	Yes
HK_135924	Yes
HK_135931	Yes
HK_135942	Yes
HK_135960	Yes
HK_135963	Yes
HK_135967	Yes
HK_135978	Yes
HK_135988	Yes
HK_135996	Yes
HK_135998	Yes
HK_136	Yes
HK_136016	Yes
HK_136025	Yes
HK_136026	Yes
HK_136029	Yes
HK_136037	Yes
HK_136043	Yes
HK_13606	Yes
HK_136073	Yes
HK_136075	Yes
HK_136078	Yes
HK_136079	Yes
HK_136081	Yes
HK_136086	Yes
